written by TR 
1.000000000 
27.677714300 0.000000000 0.000000000 
13.838857150 23.969603702 0.000000000 
0.000000000 0.000000000 15.000000000 
Type1 
508
Cartesian 
0.76497900 1.19385000 2.90157000 
0.00000349 0.00000341 2.89921000 
3.05669000 4.77742000 2.92451000 
2.29367000 3.58243000 2.91586000 
2.94544000 2.32303000 2.91296000 
2.18134000 1.12859000 2.90580000 
5.34461000 8.36342000 2.95451000 
4.58337000 7.16740000 2.94343000 
5.23568000 5.90809000 2.93932000 
4.47307000 4.71288000 2.92965000 
5.12530000 3.45366000 2.92825000 
4.36178000 2.25886000 2.91986000 
5.01369000 0.99965300 2.92128000 
7.62574000 11.95350000 2.97424000 
6.86766000 10.75550000 2.97218000 
7.52046000 9.49605000 2.97087000 
6.76096000 8.29895000 2.96080000 
7.41369000 7.03972000 2.95884000 
6.65210000 5.84389000 2.94703000 
7.30490000 4.58494000 2.94661000 
6.54171000 3.38997000 2.93632000 
7.19430000 2.13107000 2.93754000 
6.43008000 0.93651700 2.92987000 
9.04205000 11.88920000 2.97515000 
8.93682000 9.43251000 2.97708000 
8.83008000 6.97676000 2.96844000 
8.72132000 4.52224000 2.95707000 
8.61072000 2.06865000 2.94763000 
0.00000332 -0.00000038 6.50079000 
2.72024000 2.58353000 6.48716000 
2.06787000 1.32472000 6.49415000 
2.83284000 0.13078100 6.49225000 
4.67960000 6.35865000 6.46054000 
4.02567000 5.10068000 6.46994000 
4.78989000 3.90631000 6.47200000 
4.13678000 2.64789000 6.47986000 
4.90143000 1.45366000 6.47898000 
4.24924000 0.19474400 6.48414000 
6.64481000 10.13110000 6.43011000 
5.98757000 8.87497000 6.43890000 
6.75149000 7.68050000 6.44122000 
6.09629000 6.42324000 6.45205000 
6.86002000 5.22852000 6.45362000 
6.20641000 3.97033000 6.46324000 
6.97044000 2.77568000 6.46318000 
6.31785000 1.51693000 6.47011000 
7.08233000 0.32244500 6.46650000 
8.72022000 11.45090000 6.42424000 
8.06197000 10.19530000 6.42441000 
8.82532000 9.00046000 6.42332000 
8.16837000 7.74423000 6.43087000 
8.93163000 6.54911000 6.43163000 
8.27659000 5.29180000 6.44231000 
9.04015000 4.09678000 6.44283000 
8.38684000 2.83843000 6.45252000 
